================================================================
   PREDATOR X — AUTHORIZATION CHAIN BACKFILL
================================================================
Dossiers needing backfill: 5592 | Dry-run: False
----------------------------------------------------------------
  Re-running PRV_NOV_003875fb through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_003875fb.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3ba55724 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ba55724.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3bb038a0 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3bb038a0.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3bb09458 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3bb09458.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3bca9814 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3bca9814.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3bdd418d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3bdd418d.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3bded13d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3bded13d.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3c2f0922 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3c2f0922.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3c3684aa through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3c3684aa.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3c4b7729 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3c4b7729.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3c68859b through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3c68859b.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3c748a92 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3c748a92.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3ca3d15c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ca3d15c.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3ca9a1a9 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ca9a1a9.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3cb60baf through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3cb60baf.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3cbabee2 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3cbabee2.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3cbf898f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3cbf898f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3cdf9d4e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3cdf9d4e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3ce6173f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ce6173f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3cf949d0 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3cf949d0.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d04d0cd through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d04d0cd.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d0e021d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d0e021d.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d0f5dc9 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d0f5dc9.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3d1b5496 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d1b5496.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d2a3ab9 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d2a3ab9.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3d35b322 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d35b322.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d3edfd4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d3edfd4.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3d45b22c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d45b22c.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d4a3ca5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d4a3ca5.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d50a047 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d50a047.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3d5e2c10 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d5e2c10.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d71deab through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d71deab.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d7a99b1 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d7a99b1.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d867d7c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d867d7c.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d92003c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d92003c.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3d9dd450 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3d9dd450.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3da224ad through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3da224ad.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3da8e3a3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3da8e3a3.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3dad8578 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3dad8578.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3db174e5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3db174e5.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3db4af58 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3db4af58.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3dd5d729 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3dd5d729.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3ddfc664 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ddfc664.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3de2712d through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3de2712d.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3dec1679 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3dec1679.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3e147644 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3e147644.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3e260283 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3e260283.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3e2972e9 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3e2972e9.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3e2d0bf8 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3e2d0bf8.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3e5165e6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3e5165e6.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3e673b02 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3e673b02.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3e6f05df through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3e6f05df.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3e78c28e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3e78c28e.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3e9754e9 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3e9754e9.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3e981655 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3e981655.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3ebc33e5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ebc33e5.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3ec309e6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ec309e6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3ec3984b through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ec3984b.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3ec67e61 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ec67e61.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3ecae4ff through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ecae4ff.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3ecee96f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ecee96f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3ed4eab2 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ed4eab2.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3ed8c64f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ed8c64f.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3ee8e371 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ee8e371.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3f0020a0 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f0020a0.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3f1a16e2 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f1a16e2.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3f217c81 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f217c81.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3f26c0f3 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f26c0f3.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3f2e3cb0 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f2e3cb0.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3f45a4f5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f45a4f5.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3f5d5a79 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f5d5a79.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3f5f98b1 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f5f98b1.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3f676127 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f676127.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3f6f98fb through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f6f98fb.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3f7b15e1 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f7b15e1.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3f8da153 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3f8da153.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3fc49804 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3fc49804.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3fdbeb5c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3fdbeb5c.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_3fe4f7d6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3fe4f7d6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_3ff9fdd7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_3ff9fdd7.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_401c28a2 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_401c28a2.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_401f2887 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_401f2887.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_402635f8 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_402635f8.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_40490718 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40490718.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_4055cfac through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_4055cfac.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_405906f6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_405906f6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_406098c7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_406098c7.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_40624ed9 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40624ed9.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_40688171 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40688171.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_406ac76f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_406ac76f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_4074fa57 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_4074fa57.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_407cb171 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_407cb171.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_407eebfa through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_407eebfa.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_409707ad through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_409707ad.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_40b391a2 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40b391a2.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_40b8a86e through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40b8a86e.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_40cb06dd through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40cb06dd.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_40d0e467 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40d0e467.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_40e2445a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40e2445a.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_40e3070f through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40e3070f.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_40f8d3ff through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40f8d3ff.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_40fa23a6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40fa23a6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_40fa9d14 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_40fa9d14.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_410463f7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_410463f7.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_41077cc5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41077cc5.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_410820c2 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_410820c2.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_41298716 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41298716.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_4175b5a4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_4175b5a4.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_4181c3a7 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_4181c3a7.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_418cb391 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_418cb391.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_41b90639 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41b90639.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_41c14a8a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41c14a8a.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_41c596b6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41c596b6.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_41c70ae4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41c70ae4.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_41ce8426 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41ce8426.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_41e8361a through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41e8361a.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_41e8cdd4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41e8cdd4.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_41ebb83c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41ebb83c.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_41f54118 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41f54118.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_41fe89d6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_41fe89d6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_42127a7b through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_42127a7b.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_4219c0f5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_4219c0f5.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_423e33c6 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_423e33c6.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_4240a5c4 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_4240a5c4.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_4242bd0c through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_4242bd0c.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_42533936 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_42533936.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_4262a2e0 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_4262a2e0.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_428850b5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_428850b5.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_42a39893 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_42a39893.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_42a459aa through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_42a459aa.json (auth=8/11, grade=REJECTED)
  Re-running PRV_NOV_42b8c1d1 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_42b8c1d1.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_42c096c2 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_42c096c2.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_42cac1f5 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_42cac1f5.json (auth=9/11, grade=REJECTED)
  Re-running PRV_NOV_42d22763 through 12-engine pipeline... OK -> E:\foundation\PX_Warehouse\Novel_Dossiers\Bronze\PRV_NOV_42d22763.json (auth=9/11, grade=REJECTED)
